link,name,salary,city
https://spb.hh.ru/vacancy/39873301?query=php,"Web Developer (JavaScript, ReactJS)",1 200-2 000 USD,Москва
https://spb.hh.ru/vacancy/39873302?query=php,"Web Developer (JavaScript, ReactJS)",1 200-2 000 USD,Нижний Новгород
https://spb.hh.ru/vacancy/39745784?query=php,PHP-разработчик,80 000-120 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39490817?query=php,"Тестировщик (PHP, JS)",от 70 000 руб.,Москва
https://spb.hh.ru/vacancy/39785540?query=php,Web-разработчик / программист PHP / MySQL,от 95 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39756534?query=php,HTML-верстальщик / контент менеджер,20 000-35 000 руб.,Казань
https://spb.hh.ru/vacancy/39726865?query=php,Frontend-разработчик,60 000-100 000 руб.,Томск
https://spb.hh.ru/vacancy/39467921?query=php,Web-программист,до 30 000 руб.,Барнаул
https://spb.hh.ru/vacancy/39579189?query=php,Web-программист,70 000-90 000 руб.,"Москва, Новокосино"
https://spb.hh.ru/vacancy/39391876?query=php,Web-программист,45 000-80 000 руб.,Хабаровск
https://spb.hh.ru/vacancy/39868522?query=php,Web-программист (JavaS middle+),от 150 000 руб.,Москва
https://spb.hh.ru/vacancy/39937638?query=php,Разработчик PHP,от 80 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/38735949?query=php,PHP-разработчик,165 000-220 000 руб.,"Москва, Автозаводская"
https://spb.hh.ru/vacancy/39766802?query=php,Web-программист / PHP разработчик,до 60 000 руб.,"Казань, Яшьлек (Юность)"
https://spb.hh.ru/vacancy/39940684?query=php,Младший Frontend - разработчик,50 000-80 000 руб.,Севастополь
https://spb.hh.ru/vacancy/38429587?query=php,PHP-разработчик,40 000-120 000 руб.,Оренбург
https://spb.hh.ru/vacancy/39836319?query=php,Frontend-разработчик (Vue.js),100 000-120 000 руб.,"Москва, Академическая и еще 2 "
https://spb.hh.ru/vacancy/38173885?query=php,Web-программист,от 120 000 руб.,Москва
https://spb.hh.ru/vacancy/39283706?query=php,Программист (удаленно),80 000-300 000 KZT,Алматы
https://spb.hh.ru/vacancy/39430555?query=php,WEB- разработчик,150 000-180 000 руб.,"Москва, Владыкино"
https://spb.hh.ru/vacancy/39964090?query=php,Full stack web developer / Веб программист,от 55 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39118856?query=php,Backend Developer (PHP/Go),до 150 000 руб.,Пермь
https://spb.hh.ru/vacancy/39337889?query=php,Web-программист,73 000-78 000 руб.,"Москва, Авиамоторная"
https://spb.hh.ru/vacancy/39933715?query=php,Программист/web-программист,30 000-40 000 руб.,Челябинск
https://spb.hh.ru/vacancy/38400354?query=php,PHP-разработчик,от 100 000 руб.,"Москва, Бабушкинская и еще 2 "
https://spb.hh.ru/vacancy/39768172?query=php,Разработчик полного цикла (Full Stack — PHP + TypeScript),60 000-100 000 руб.,"Новосибирск, Площадь Ленина"
https://spb.hh.ru/vacancy/36900208?query=php,Веб-программист,от 90 000 руб.,Владивосток
https://spb.hh.ru/vacancy/39608466?query=php,Senior JavaScript Developer,2 000-4 000 USD,Москва
https://spb.hh.ru/vacancy/39608473?query=php,Senior JavaScript Developer,2 000-4 000 USD,Киев
https://spb.hh.ru/vacancy/34153790?query=php,Разработчик PHP,от 50 000 руб.,Казань
https://spb.hh.ru/vacancy/39680902?query=php,Web-разработчик,от 40 000 руб.,Пермь
https://spb.hh.ru/vacancy/37520260?query=php,Начинающий PHP-программист,15 000-35 000 руб.,Челябинск
https://spb.hh.ru/vacancy/39990211?query=php,PHP разработчик,от 60 000 руб.,Омск
https://spb.hh.ru/vacancy/39595836?query=php,Senior Node.js Developer / Старший Node.js Программист,180 000-220 000 руб.,Москва
https://spb.hh.ru/vacancy/39862727?query=php,WordPress разработчик,700-900 USD,Ростов-на-Дону
https://spb.hh.ru/vacancy/38436512?query=php,PHP-программист | Backend разработчик,80 000-100 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39950355?query=php,Веб разработчик / Full-Stack разработчик (Webix/Laravel),от 60 000 руб.,"Санкт-Петербург, Чернышевская"
https://spb.hh.ru/vacancy/39624647?query=php,Ведущий front-end разработчик (senior),от 80 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39680293?query=php,Senior/Middle PHP-Developer,от 160 000 руб.,"Москва, Белорусская и еще 1 "
https://spb.hh.ru/vacancy/39967948?query=php,Web-программист,от 50 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39923562?query=php,"Php-программист / Web-разработчик, full-stack разработчик/",до 80 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39852580?query=php,Middle Symfony Back-end Developer,60 000-120 000 руб.,"Москва, Смоленская и еще 1 "
https://spb.hh.ru/vacancy/39968226?query=php,Web программист,от 40 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/38631042?query=php,Middle Full Stack разработчик (PHP + TypeScript),от 70 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/37088046?query=php,Веб-разработчик,50 000-80 000 руб.,Тула
https://spb.hh.ru/vacancy/39978141?query=php,Web-программист,от 25 000 руб.,Нижний Тагил
https://spb.hh.ru/vacancy/37569556?query=php,Разработчик PHP / Веб-разработчик,от 40 000 руб.,Рязань
https://spb.hh.ru/vacancy/37440983?query=php,Веб-программист,до 130 000 руб.,Кострома
https://spb.hh.ru/vacancy/35158376?query=php,WEB- Программист/ Frontend-разработчик,от 50 000 руб.,Тула
https://spb.hh.ru/vacancy/38305119?query=php,Веб-программист,от 120 000 руб.,"Москва, Бульвар Адмирала Ушакова"
https://spb.hh.ru/vacancy/39561108?query=php,PHP-разработчик,от 100 000 руб.,Иваново (Ивановская область)
https://spb.hh.ru/vacancy/38832358?query=php,Программист Bitrix,55 000-120 000 руб.,Ульяновск
https://spb.hh.ru/vacancy/39958117?query=php,Web-разработчик,до 90 000 руб.,Екатеринбург
https://spb.hh.ru/vacancy/39848105?query=php,Backend Developer (удаленно),до 100 000 руб.,Саратов
https://spb.hh.ru/vacancy/39852560?query=php,Backend Developer (удаленно),до 100 000 руб.,Самара
https://spb.hh.ru/vacancy/39180597?query=php,Frontend-разработчик,150 000-200 000 руб.,"Москва, Беговая"
https://spb.hh.ru/vacancy/37833719?query=php,PHP-программист (Backend-разработчик),80 000-100 000 руб.,Москва
https://spb.hh.ru/vacancy/38781907?query=php,Frontend developer (React),от 100 000 руб.,"Санкт-Петербург, Чернышевская"
https://spb.hh.ru/vacancy/39395475?query=php,Full stack-разработчик,80 000-120 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39565031?query=php,Web-разработчик,70 000-90 000 руб.,"Санкт-Петербург, Пролетарская"
https://spb.hh.ru/vacancy/39709450?query=php,Full Stack Developer (Laravel + Vue.js),до 180 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39760052?query=php,Middle fullstack php-разработчик,80 000-100 000 руб.,Ярославль
https://spb.hh.ru/vacancy/39768071?query=php,Бэкенд-разработчик PHP,до 150 000 руб.,Москва
https://spb.hh.ru/vacancy/39171522?query=php,PHP программист | Backend разработчик,от 120 000 руб.,"Москва, Раменки"
https://spb.hh.ru/vacancy/39154696?query=php,Веб-разработчик,от 70 000 руб.,Киров (Кировская область)
https://spb.hh.ru/vacancy/32171578?query=php,"PHP-разработчик (full stack, middle or senior)",от 100 000 руб.,Тула
https://spb.hh.ru/vacancy/39934684?query=php,Middle Frontend Developer / Разработчик JavaScript,от 140 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39341202?query=php,Ведущий разработчик PHP (Битрикс),от 200 000 руб.,Москва
https://spb.hh.ru/vacancy/39620678?query=php,Web-программист (в офис),от 30 000 руб.,Курган
https://spb.hh.ru/vacancy/39903155?query=php,Backend разработчик (Node.js/TypeScript),от 140 000 руб.,Москва
https://spb.hh.ru/vacancy/39634615?query=php,Программист 1С-Битрикс и Битрикс24,60 000-150 000 руб.,Москва
https://spb.hh.ru/vacancy/39857182?query=php,Senior Vue Front-end Developer,100 000-200 000 руб.,Москва
https://spb.hh.ru/vacancy/39926195?query=php,Junior разработчик php,30 000-70 000 руб.,Севастополь
https://spb.hh.ru/vacancy/39515262?query=php,Senior Backend developer (PHP),от 210 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39280350?query=php,Senior Seo (в офис),от 130 000 руб.,"Санкт-Петербург, Чернышевская"
https://spb.hh.ru/vacancy/39255595?query=php,Программист 1С-Битрикс (Bitrix) на удаленную работу,45 000-75 000 руб.,Омск
https://spb.hh.ru/vacancy/39127458?query=php,Symfony Middle developer,от 100 000 руб.,Москва
https://spb.hh.ru/vacancy/39295509?query=php,Программист 1С-Битрикс,от 45 000 руб.,Брянск
https://spb.hh.ru/vacancy/39421567?query=php,Symfony Middle developer,от 150 000 руб.,Москва
https://spb.hh.ru/vacancy/39629506?query=php,Ведущий разработчик PHP,150 000-200 000 руб.,Москва
https://spb.hh.ru/vacancy/37582234?query=php,Ведущий PHP разработчик,от 100 000 руб.,Йошкар-Ола
https://spb.hh.ru/vacancy/39850041?query=php,Web-разработчик,от 100 руб.,"Москва, Рязанский проспект"
https://spb.hh.ru/vacancy/39610200?query=php,Программист,20 000-30 000 руб.,Барнаул
https://spb.hh.ru/vacancy/39623330?query=php,Веб-мастер/back-end разработчик,до 60 000 руб.,Воронеж
https://spb.hh.ru/vacancy/39525989?query=php,Frontend разработчик (Middle),от 120 000 руб.,"Москва, Тульская и еще 1 "
https://spb.hh.ru/vacancy/39460316?query=php,Junior/Junior + РНР Разработчик (Удаленно),30 000-60 000 руб.,Москва
https://spb.hh.ru/vacancy/39861960?query=php,PHP-программист / разработчик,30 000-60 000 руб.,Пермь
https://spb.hh.ru/vacancy/39736087?query=php,Middle Frontend developer,60 000-100 000 руб.,Волгоград
https://spb.hh.ru/vacancy/39686815?query=php,Web-разработчик,от 100 000 руб.,Ярославль
https://spb.hh.ru/vacancy/39922088?query=php,Web-разработчик/Верстальщик,от 60 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39983112?query=php,Web-программист (senior),от 150 000 руб.,Казань
https://spb.hh.ru/vacancy/34690797?query=php,PHP-программист (Senior),100 000-150 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39387703?query=php,Front-end разработчик Middle+ React/Redux (удалённо),100 000-150 000 руб.,Москва
https://spb.hh.ru/vacancy/39432827?query=php,Backend Программист Битрикс,до 80 000 руб.,Москва
https://spb.hh.ru/vacancy/39960600?query=php,Backend-разработчик на Bitrix,120 000-180 000 руб.,Москва
https://spb.hh.ru/vacancy/37283886?query=php,Web-разработчик Back-end,36 000-69 000 руб.,Самара
https://spb.hh.ru/vacancy/37981591?query=php,Веб-разработчик Fullstack,160 000-160 000 руб.,"Москва, Автозаводская и еще 1 "
https://spb.hh.ru/vacancy/39596772?query=php,Senior Seo (в офис),от 130 000 руб.,"Москва, Калужская"
https://spb.hh.ru/vacancy/33907853?query=php,"Senior PHP Developer (Германия, Бремен)",4 100-5 000 EUR,Новосибирск
https://spb.hh.ru/vacancy/39928967?query=php,Frontend vueJS (Удаленка),80 000-150 000 руб.,"Москва, Дмитровская и еще 2 "
https://spb.hh.ru/vacancy/38300667?query=php,Symfony Middle developer,от 150 000 руб.,Минск
https://spb.hh.ru/vacancy/39818865?query=php,"PHP разработчик, бэкэнд (Middle/Senior)",100 000-180 000 руб.,"Санкт-Петербург, Нарвская"
https://spb.hh.ru/vacancy/39971061?query=php,Web-программист (по проектам),30 000-70 000 руб.,Челябинск
https://spb.hh.ru/vacancy/37976252?query=php,PHP Full-Stack developer,от 120 000 руб.,"Нижний Новгород, Горьковская"
https://spb.hh.ru/vacancy/39651657?query=php,Middle/Senior Golang PHP разработчик,15 000 000-20 000 000 сум,Ташкент
https://spb.hh.ru/vacancy/39766945?query=php,Backend разработчик / Технический специалист,от 500 USD,Москва
https://spb.hh.ru/vacancy/39957586?query=php,Веб-администратор,от 20 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39941278?query=php,Программист / разработчик PHP/Yii2 (Middle/Senior),65 000-110 000 руб.,Москва
https://spb.hh.ru/vacancy/37809350?query=php,Middle PHP-разработчик,110 000-170 000 руб.,"Санкт-Петербург, Выборгская и еще 2 "
https://spb.hh.ru/vacancy/39412243?query=php,Web-разработчик (программист),30 000-60 000 руб.,Белгород
https://spb.hh.ru/vacancy/39615647?query=php,Web-разработчик backend,от 100 000 руб.,Кострома
